date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:00:49	403729/403729	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2262911-5ad0ccebbe5bd%22	http://web-factory.co.kr/public/images/project/lapelo/lapelo5.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/lapelo/lapelo5.jpg	(from http://web-factory.co.kr/project/detail/lapelo)
20:02:23	409693/409693	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%226405d-5a8a7ca430dcc%22	http://web-factory.co.kr/public/images/project/halbuya/halbuya2.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/halbuya/halbuya2.jpg	(from http://web-factory.co.kr/project/detail/halbuya)
20:02:42	499352/499352	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2279e98-5a8a7ca3c08e7%22	http://web-factory.co.kr/public/images/project/halbuya/halbuya4.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/halbuya/halbuya4.jpg	(from http://web-factory.co.kr/project/detail/halbuya)
20:02:47	414439/414439	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22652e7-5a86af9da1178%22	http://web-factory.co.kr/public/images/project/dancolee/dancolee_visual.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/dancolee/dancolee_visual.jpg	(from http://web-factory.co.kr/project/detail/dancolee)
20:02:57	566909/566909	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%228a67d-5a8a7ca213d74%22	http://web-factory.co.kr/public/images/project/halbuya/halbuya5.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/halbuya/halbuya5.jpg	(from http://web-factory.co.kr/project/detail/halbuya)
20:03:29	528654/528654	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%228110e-5a86af9e1d1de%22	http://web-factory.co.kr/public/images/project/dancolee/dancolee3.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/dancolee/dancolee3.jpg	(from http://web-factory.co.kr/project/detail/dancolee)
20:03:44	568290/568290	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%228abe2-5a86af9e8c722%22	http://web-factory.co.kr/public/images/project/dancolee/dancolee4.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/dancolee/dancolee4.jpg	(from http://web-factory.co.kr/project/detail/dancolee)
20:04:58	479390/479390	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%227509e-5a7a892fcf02e%22	http://web-factory.co.kr/views/project/output/images/sian/woongsang.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/views/project/output/images/sian/woongsang.jpg	(from http://web-factory.co.kr/project/view/woongsang)
20:06:46	574709/574709	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%228c4f5-5a7a892f2322d%22	http://web-factory.co.kr/views/project/output/images/sian/rencompany1.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/views/project/output/images/sian/rencompany1.jpg	(from http://web-factory.co.kr/project/view/rencompany)
20:09:00	672261/672261	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22a4205-5b14c9a5e6845%22	http://web-factory.co.kr/public/images/project/adstore-medical/adstore-medical3.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/adstore-medical/adstore-medical3.jpg	(from http://web-factory.co.kr/project/detail/adstore-medical)
20:09:43	731780/731780	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22b2a84-5ba04d56b5705%22	http://web-factory.co.kr/public/images/project/denve/denve3.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/denve/denve3.jpg	(from http://web-factory.co.kr/project/detail/denve)
20:10:49	621604/621604	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2297c24-5aaec47a9667e%22	http://web-factory.co.kr/public/images/project/ghfire119/ghfire3.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/ghfire119/ghfire3.jpg	(from http://web-factory.co.kr/project/detail/ghfire119)
20:10:57	598665/598665	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2292289-5aaec47ac065f%22	http://web-factory.co.kr/public/images/project/ghfire119/ghfire5.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/ghfire119/ghfire5.jpg	(from http://web-factory.co.kr/project/detail/ghfire119)
20:10:57	783937/783937	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22bf641-5aaec47ab2b9f%22	http://web-factory.co.kr/public/images/project/ghfire119/ghfire2.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/ghfire119/ghfire2.jpg	(from http://web-factory.co.kr/project/detail/ghfire119)
20:11:11	736024/736024	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22b3b18-5aaec47aaed1e%22	http://web-factory.co.kr/public/images/project/ghfire119/ghfire4.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/ghfire119/ghfire4.jpg	(from http://web-factory.co.kr/project/detail/ghfire119)
20:12:41	628643/628643	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22997a3-5a8b5da4ae376%22	http://web-factory.co.kr/public/images/project/klnetworks/klnetworks4.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/klnetworks/klnetworks4.jpg	(from http://web-factory.co.kr/project/detail/klnetworks)
20:13:06	741016/741016	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22b4e98-5a8b5da2e33a6%22	http://web-factory.co.kr/public/images/project/klnetworks/klnetworks5.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/public/images/project/klnetworks/klnetworks5.jpg	(from http://web-factory.co.kr/project/detail/klnetworks)
20:16:36	915964/915964	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22df9fc-5a7a892da54ca%22	http://web-factory.co.kr/views/project/output/images/sian/365medical.jpg	C:/Users/SM2130/Desktop/jabda/factory/web-factory.co.kr/views/project/output/images/sian/365medical.jpg	(from http://web-factory.co.kr/project/view/365medical)
